tid,pathhash,sid,pid,tm,cpathhash,st,du
1257117293,545677298,444356923,109357767,1537880040000,1013156100,1,780675253
1447369182,1974752067,1430249304,983402698,1537880100000,1147731374,0,328302635
947869726,1861377027,1844730366,1929055411,1537880160000,814093658,1,1281905933
52219607,690537619,696530985,659210281,1537880220000,1120262241,1,757502198
627810315,1414620935,951827260,553856509,1537880280000,1494264366,0,111576916
1671544551,1534401451,124295985,902181039,1537880340000,1543435894,0,673515233
1800909255,1871755082,1139909000,1130603801,1537880400000,359464251,0,2133598779
832512439,1871319536,503163935,56518753,1537880460000,1266971428,0,1950285365
72563193,1950241906,483067010,528981624,1537880520000,34005120,1,77441398
1077297779,1675718739,1448517199,1072253930,1537880580000,1304339390,0,632631730
1198745517,842060466,178988057,111131743,1537880640000,1519254830,1,1855721871
1027894185,1187136794,1939055713,2106446837,1537880700000,1661658830,0,934577440
1508544283,1256975784,2120437421,1844267460,1537880760000,1618121013,0,1977722430
286492681,372719750,1656262732,445647475,1537880820000,391027432,0,995216375
491591201,118772841,1684936633,1364555440,1537880880000,610045605,0,21897563
352926996,1871915507,796568322,1607336783,1537880940000,57898047,0,1968773395
251764225,553263317,951085689,85753341,1537881000000,107879113,0,2011397721
1287332222,716066433,1558229327,807214396,1537881060000,624454288,0,2101015280
604589777,2091209617,439339647,816322232,1537881120000,1580837306,1,148262967
1825447776,480500119,264558528,891906535,1537881180000,687887677,0,728583915
37680785,2091307360,1470417524,377478269,1537881240000,1669343837,1,703060636
1491157694,815133163,1378215782,1157751940,1537881300000,388475432,0,144837518
1975632683,1068379347,359839716,227811519,1537881360000,1983345341,1,951128092
947674489,348193553,1496197550,1764750183,1537881420000,870509742,0,799516744
124557131,290387978,896393489,664467996,1537881480000,1152382827,0,575134044
2029572460,146972277,871183529,796694193,1537881540000,288440707,1,228349158
1460560256,478981326,128637829,1753126130,1537881600000,1289288220,0,902550933
1684821594,2015991585,1932167714,405184175,1537881660000,511624567,1,718985478
226897381,561580316,1229206841,892000254,1537881720000,159329723,1,1613231201
136505505,1800686460,464953688,1148046003,1537881780000,1536513407,1,307493594
1019295145,374556880,1738332616,1779722955,1537881840000,1607296605,0,1398059196
1376215431,453774142,801597836,1499528600,1537881900000,813872234,0,1261182143
1597212511,23149852,610658494,252170601,1537881960000,1288545961,0,1154280433
1332206542,2128271314,1602477646,2083726636,1537882020000,226179279,0,624364277
1678229939,33063514,1427210218,1215084319,1537882080000,314371576,0,1469269927
161713296,609879796,1375530154,480192333,1537882140000,164491074,1,2111059241
1266356101,775683304,1214951826,340502731,1537882200000,123706080,0,1987242591
1795760930,583910264,1497290075,956296241,1537882260000,441309247,0,1456934413
2045549953,1043691753,1254998832,612637442,1537882320000,957975174,0,754868092
143580560,215387016,2045672750,666224848,1537882380000,1504310251,1,1637595549
1805037453,1659636071,1959565434,1218940975,1537882440000,370390129,1,347480293
78210369,1895541523,2076191041,1590988756,1537882500000,286812706,0,1008138273
1181107395,1010223604,1856892202,1701955374,1537882560000,289789727,1,456574378
452181851,1901085596,1318227846,1663309931,1537882620000,1688894003,0,395676057
1294060114,243627229,961150172,44786477,1537882680000,1092307568,0,1688071442
306467393,1269819695,1358717664,1535303824,1537882740000,1801746427,1,1605770537
1827573597,547644464,1756824688,126288666,1537882800000,520876240,0,470651621
1279889808,1944704208,858007309,1129185590,1537882860000,1133235678,1,2130300459
1828160182,1594059183,1115404972,1925430366,1537882920000,577860226,0,1719351666
2043302347,369370080,1070114496,4700386,1537882980000,732493096,0,478468254
1711313768,1539155938,927991816,229271124,1537883040000,1876115290,1,1499924469
1858098329,814094291,1180292982,660617447,1537883100000,1273549838,1,1271949871
1127933508,1698384324,1753135561,540489723,1537883160000,883686783,0,199358279
374122243,257807070,1693881935,1613307481,1537883220000,330226144,1,1921262185
579896984,174296901,1877423664,1008981711,1537883280000,438379413,0,204381747
1521385264,2023317252,1807214089,319828554,1537883340000,988715239,0,138252737
1550760289,1316897476,10076748,1691285511,1537883400000,1304617038,0,1897329488
1070847132,751705505,1993623782,815704351,1537883460000,289991844,1,1295501369
435173889,1558425201,169362565,2031952895,1537883520000,1629826799,1,552895644
1753268331,2022835295,805838836,886877453,1537883580000,1521594469,1,845801360
1122941334,327929859,1156479119,960905957,1537883640000,248741458,1,1133886531
1955110590,2136124320,1793489910,75474253,1537883700000,875734546,1,1582765215
121109864,2115728654,1597529833,967662205,1537883760000,21572765,0,618629823
957171675,1788910645,574978104,2056754365,1537883820000,695674795,1,1196971908
1314218991,136393956,419106868,496664792,1537883880000,2025177759,1,2041728889
956861131,1893548402,640337100,1292410615,1537883940000,816520015,0,711396089
1520154589,1399678303,1005878558,693540955,1537884000000,787802099,0,378218735
244296621,327577191,440719515,1430734700,1537884060000,644238506,1,112454487
974088986,1436301072,1099641365,1492881440,1537884120000,434993054,0,771614468
897475380,830512939,1134776066,27542965,1537884180000,1199960438,0,1925797738
726388078,140622943,1619522148,1481480985,1537884240000,764939715,1,673111915
2010451166,1131725934,787427286,1884571879,1537884300000,792201679,0,1250623474
491583722,1334679764,546604699,1039960084,1537884360000,1192082665,1,1692784612
1614882237,967097737,333751456,1509170127,1537884420000,821141889,0,749013731
450001523,1669410949,1581344989,1513587684,1537884480000,1405057843,0,969960665
1820519614,181168745,570617568,403630301,1537884540000,1670516862,1,174367047
1067727621,1350788140,593596322,203455504,1537884600000,314708610,1,1504421618
1989684986,2035752133,2072201071,2132538075,1537884660000,1212415036,1,154366149
1751836339,1221020751,523434871,227874060,1537884720000,854930803,0,1076011606
1212350566,1843089687,1981722482,595301365,1537884780000,1944844236,1,1141850959
1198064003,955434656,344658917,706752256,1537884840000,634017502,0,186860289
1207664059,1820852843,453236098,178894504,1537884900000,371393763,0,982832918
1069459971,2028292010,1987006537,1784612341,1537884960000,544949263,0,1928433597
2123396274,1827845688,374590613,1747002757,1537885020000,359262679,0,1817431604
1693220943,83922010,1610476156,766356953,1537885080000,759414491,0,748717429
482227351,1547538876,1824016774,1151066697,1537885140000,694971585,1,426551329
926299891,748950518,1726249159,439744922,1537885200000,473089409,0,268787282
1432501973,1622074570,1782201235,1358372680,1537885260000,338102037,0,62401007
946175144,1342192051,2092143369,1040595489,1537885320000,756384117,0,2081028293
482477974,320532765,302371874,570022263,1537885380000,764118121,0,1767705308
1430611729,974663343,1270963529,1246471431,1537885440000,885538480,1,1339954128
238302327,423676715,1820871437,1408730591,1537885500000,2093974618,0,1674117499
1303903788,570508088,585952886,151380361,1537885560000,2066819099,0,1401007302
383477662,812963173,1115116160,483271060,1537885620000,1365529092,0,1194162864
1060557703,1385797492,555621201,222960952,1537885680000,74010109,1,450189363
1270881451,381578038,1492572857,1758598484,1537885740000,599550369,1,1178485051
678651991,1349759160,281164406,616662732,1537885800000,398685139,1,1517873123
1541957456,1941404935,2137445705,1648124601,1537885860000,2062965577,0,853626453
2070157789,2060228002,841528737,176408151,1537885920000,1366465579,1,1334669858
947868623,752520169,1770834333,1295301356,1537885980000,261581230,1,2003451510
2024128807,271509253,616576695,50279895,1537886040000,1418027094,0,863281932
379870811,1829671125,309775090,76314483,1537886100000,812558143,0,704578015
234516296,1789568619,792245086,2123939487,1537886160000,541466155,0,526417334
1965592391,1325378363,1582842761,1112086585,1537886220000,1932195200,1,1086271149
1558669624,1449474637,1925661684,1270137159,1537886280000,746446752,1,1404383024
455413329,1995856523,875830058,1317170739,1537886340000,2103879220,1,956336401
771303504,1893148714,952657666,96286987,1537886400000,1642216004,0,675141674
1396071000,1060066388,1332701679,156566688,1537886460000,1758493512,0,764940274
420228031,954031162,1396472402,1052117080,1537886520000,1184861666,0,351352199
615461793,718609316,278885249,224342296,1537886580000,1353726249,1,1379537056
961700381,1299268574,475615784,509931027,1537886640000,881599816,0,1940189108
624569338,471293240,1231326615,493425216,1537886700000,1769512940,1,1335943526
583386416,2011904058,1514229460,304234283,1537886760000,507675674,1,809911552
1612814898,1668885114,1762721883,1803367996,1537886820000,132239723,0,769724695
1284755240,1314770000,1203648121,1651703344,1537886880000,818579417,0,282452700
644744001,1402534594,931679015,141859848,1537886940000,1582756428,1,1250708910
1068033707,319863178,2059271478,1383350002,1537887000000,705759145,0,1020999560
697969000,1516896519,2028235180,493250127,1537887060000,1699732962,0,1864866421
877995828,439315439,18089349,1379128288,1537887120000,1338126869,0,785598481
264915043,1135224489,489088595,696362534,1537887180000,1960143397,1,1717081464
1290204062,1760742578,933824459,368621331,1537887240000,1853475889,0,269490704
1870188678,1072210517,533789149,260087981,1537887300000,643149115,1,1557481902
1146314232,1314658327,1164658834,864416168,1537887360000,1843906237,0,1129707446
1558513814,1081190931,334519950,2146759425,1537887420000,195163601,1,1179510660
1473828333,267143404,199703485,574590082,1537887480000,869880469,0,1579145002
1813460359,840105755,1269190198,1805678319,1537887540000,1053740305,0,461445108
1655651660,181418232,1119800054,1368607714,1537887600000,1246583233,1,1095872392
1963729966,1040956726,505968743,1380563397,1537887660000,1181797110,1,628174083
2026345098,1734319046,666426017,193852000,1537887720000,1327129177,0,1417695703
890041396,1366695431,1298314970,465197128,1537887780000,1229304415,0,673319766
1890499822,966775467,1571571853,1710002389,1537887840000,1621100874,1,661493119
406477119,433133781,2044438780,844504277,1537887900000,2028951553,1,1768546425
1305557472,1331901499,1305363078,1803688302,1537887960000,794305479,0,2043414779
1185525558,1025218532,1404292507,1243712710,1537888020000,1098537643,0,541016535
1840095070,724334993,940626269,1652231793,1537888080000,1672292879,0,721762074
362909982,798170461,627357682,668723619,1537888140000,1055630631,1,153431634
167691171,1905309134,305259590,851841004,1537888200000,1297752524,1,965788524
605946828,640008652,980275333,89784071,1537888260000,1359842307,1,1496194127
227743255,1199071589,2057863197,1405953891,1537888320000,1190899875,1,1116508752
2082097780,1180081323,1563640426,2072724878,1537888380000,1441593697,1,665687219
1615503934,1095511180,1943663157,949676273,1537888440000,225769102,0,763139040
285770784,2126134160,1422946895,502929574,1537888500000,1216788157,0,1733255814
811218474,2108176303,15095289,471948337,1537888560000,2108408569,1,1099073452
1945717752,1705984354,1186003748,333102009,1537888620000,709203121,0,905864394
1960235146,840411866,888225845,1928313429,1537888680000,813655554,1,1060195245
33506454,248347630,1170821955,1888486516,1537888740000,187708676,0,1858551175
1629169751,299377572,457882766,1278640485,1537888800000,1951879460,1,616728841
1789067219,317154891,1551354690,1817021188,1537888860000,292334905,1,948982881
1516221930,1523187726,775650059,338825713,1537888920000,862258808,0,958769770
1278438758,1208635528,1405602103,1202020319,1537888980000,279593488,0,171888285
1734156444,183226383,1217640832,883285033,1537889040000,980567009,0,1858967304
994540776,555334461,157059508,187382336,1537889100000,185317361,1,1739007486
182129047,1492177846,236077926,1355026319,1537889160000,37874601,0,1551033652
1080530095,808407899,1027537492,1991177090,1537889220000,168874772,1,1081076870
180961925,200966845,134113445,944422656,1537889280000,2018975718,0,669488443
1403546146,1056407016,2124414463,1707794778,1537889340000,1973649083,1,1883133402
1901018663,1128124773,755312927,798439904,1537889400000,664896563,0,180019035
250823362,406659781,857124333,1871375571,1537889460000,2080065202,1,178350082
207541630,873094226,358957751,344312161,1537889520000,1846152106,0,142881525
927705512,222273761,869711287,443298466,1537889580000,1879101102,0,4735207
116747868,2113385730,192176556,1241077597,1537889640000,1691568048,0,617394573
203279801,257761496,1900877892,810323769,1537889700000,1381956748,1,878923263
771095567,2039778255,1552655085,1923678262,1537889760000,1883148264,1,757709011
741669713,371648081,316897970,1928115997,1537889820000,2039034978,0,1480343916
1359185459,1187026769,1994035663,1289193817,1537889880000,19442926,1,1125177733
1642495169,294366437,1426075110,278465074,1537889940000,1120631956,1,250289324
1523613578,46151288,469157224,1294906566,1537890000000,341552838,0,388708803
979071947,40597698,1259330519,86246996,1537890060000,1677781008,0,1031024954
135300128,757278160,1317017612,1390480647,1537890120000,1591517951,1,1785008465
611001449,2117639382,1170739892,124091589,1537890180000,2052081708,1,1085580700
1164726924,1766034864,288008604,1960273504,1537890240000,1393078852,1,651398040
1651613847,769277663,1003889586,31711259,1537890300000,1861852584,1,313092718
417857594,110483460,614662563,2105603395,1537890360000,624018201,0,223111747
828300368,1259212245,1619801766,251418246,1537890420000,1225242453,0,1927052037
1944345342,524315234,1804192704,2057081319,1537890480000,729679840,0,930184087
310604146,202299756,1460968970,1803942588,1537890540000,1644437087,0,414940874
1806452505,800587978,1837897092,780299217,1537890600000,656369047,0,1213112302
1172538198,2021827800,619529602,408952606,1537890660000,1094768247,1,747179747
1644597157,2055660564,1035101789,1504217374,1537890720000,252005929,1,1114549657
1816181511,1899835368,1416381408,1675181713,1537890780000,170404206,0,309462444
615987009,238074096,1159234305,1204138347,1537890840000,1523948525,0,1370050431
1344851648,982283079,1290833160,1463411038,1537890900000,1106344887,0,415121029
1357805655,1212502021,35890809,1795222190,1537890960000,1208949593,0,707313445
900187255,1495145975,1769672798,113593283,1537891020000,231383824,0,613611259
358284247,963453420,1642584050,1391579163,1537891080000,272047569,1,1074084986
520235983,1135563068,1809712397,38863584,1537891140000,201526582,1,899455803
787551976,607999956,809735384,1633125544,1537891200000,1203210300,0,159053033
624116810,2015159936,51472343,1561462496,1537891260000,1648105500,0,2097924669
1974216084,952371399,976882491,432239715,1537891320000,223830602,0,365805847
2135188294,2108055713,1272252525,820751737,1537891380000,1827251825,0,579100709
1097958008,748453706,224894598,207831623,1537891440000,1095525361,1,241509053
1061625433,689963660,189902770,738591919,1537891500000,724857504,0,44638504
75703024,406613427,269860198,1535012397,1537891560000,1182225168,1,1037954968
2005960,683250400,1412086580,106508038,1537891620000,1919759582,0,371693281
391474186,1488670969,1139492084,1775321846,1537891680000,1431852794,1,1466366000
1320409804,756475678,980323264,1521042373,1537891740000,169641958,1,279494572
1582700274,1316077974,549211145,1966916205,1537891800000,456375230,0,1527690303
420505427,170717622,205800710,583378941,1537891860000,955610633,0,1438224864
2080084516,1947089129,1742232927,2130179797,1537891920000,1505370525,0,1559663411
2036408151,954273776,819947448,1490552219,1537891980000,691155568,0,421275177
1379233813,1247367957,1916819868,169153683,1537892040000,1935243292,1,1939365017
56915919,561470140,433479446,681292833,1537892100000,148989170,1,332951016
945663594,1301430268,1322714184,514885463,1537892160000,1271616533,0,393932623
1643728044,2078926331,1788050799,718530533,1537892220000,23351871,1,899066325
1142936077,1900472740,1385216025,1388866463,1537892280000,1753039985,0,774937363
2042080956,1756538502,1793993005,1076682592,1537892340000,69880727,1,2043763458
1659744852,1151116982,314321729,1632004959,1537892400000,1857428017,1,1337894983
1017869522,1852177547,819729636,169508392,1537892460000,1836095069,1,741392092
2090591370,631848463,1283626649,1701644171,1537892520000,1181810712,0,717490079
1923770880,2146855553,835310759,993777150,1537892580000,450904819,1,1452179788
698162134,1290583870,1409522570,1982198951,1537892640000,925303326,1,505106059
1452034313,265625523,7199653,1145483829,1537892700000,1882615733,0,1471794823
971478822,1220631861,189384799,312341063,1537892760000,398854549,0,1429001901
274921319,1838162150,1245513312,2031560756,1537892820000,2118721982,1,305310081
815707041,1887988494,1207693424,1082271663,1537892880000,88381349,1,916933656
776426188,2141829108,1592917531,1387966033,1537892940000,1182746616,1,1952141012
621504354,574918068,515399299,809213550,1537893000000,1316343676,0,1222300203
340447733,2028922364,411098034,106236163,1537893060000,1146271045,0,1260153142
1440708268,2070700037,717556400,37257991,1537893120000,746385402,1,872996408
916116099,1895587820,1001684278,1237290342,1537893180000,701579288,1,1002469873
595979890,384074713,899072157,228669487,1537893240000,22786455,0,856883246
805481721,879135382,1751995012,1129590231,1537893300000,1712600096,0,1713774670
1683863420,100996277,1106744673,369420609,1537893360000,527125162,0,837113166
1279562382,2109416614,952111009,596927186,1537893420000,1269585100,0,1872152331
1460891743,1460734621,2125606535,667226309,1537893480000,1805131242,1,880981990
1537958375,1416036719,2142974276,1588040914,1537893540000,1585672888,1,847473790
345262715,1987530047,858060795,451779965,1537893600000,748477385,0,1624143312
1958858013,36806797,1220112785,1540029859,1537893660000,563702498,1,774083476
756369976,566140380,1268395379,2039986343,1537893720000,2127853863,0,726752092
834276080,1965870816,686595107,155630041,1537893780000,1758121867,1,2072135612
927191403,192359979,897523289,1546191085,1537893840000,1976064650,0,1207710830
180123422,503722188,699217292,265563027,1537893900000,1715055088,1,1226204587
156710992,661717594,204228973,1995267710,1537893960000,1187544395,0,1770312730
118329190,453984087,514341720,1363347603,1537894020000,979290978,0,1489616633
124009539,1311423404,48463056,398996483,1537894080000,837325981,0,713338583
865620651,1705382135,270478498,534960736,1537894140000,1847512637,0,996821665
1383664466,1539435175,1127659716,710987073,1537894200000,819556548,1,1687756970
312427621,1052350898,1167950321,1756132760,1537894260000,7907460,0,1920914736
1539653767,1355742930,355942599,291819524,1537894320000,1624533975,0,1204498801
1758818359,1594255833,474954557,34722172,1537894380000,1099324865,1,765639817
1221721299,1145523844,928803736,253939470,1537894440000,1213369693,0,916441533
1657496669,2064158133,661442540,1870014621,1537894500000,1453736098,0,1769736934
682535818,1984060610,310751736,463975028,1537894560000,1174972529,1,575166526
503130110,997134887,950500891,1481525401,1537894620000,754468537,0,1866827563
1821469566,1177677045,680703748,1798111714,1537894680000,201350498,0,1159683667
2013854563,2066339729,1967943387,1251888103,1537894740000,1978823220,0,1087546948
1459495475,1854380664,142751310,1572290972,1537894800000,2063540131,1,679022302
835747289,1452044766,1418493611,878937370,1537894860000,107944186,1,861440872
68600462,754306115,1386457583,634878744,1537894920000,401072030,0,368217845
1523691893,1153441420,1836200613,1819712728,1537894980000,997966394,1,2139856807
59796969,1532539167,1045942876,486675606,1537895040000,503176698,0,53696275
66498587,249406039,2109521019,1680799504,1537895100000,1382999526,1,826424038
696588241,973140870,526672117,1062337781,1537895160000,1047220049,0,63571929
1066777757,252922318,1810271930,952219856,1537895220000,715295233,1,1072364450
1613111739,1435763287,1809348710,50837844,1537895280000,1392339830,0,663637444
264051227,827248545,147960869,1566849174,1537895340000,988716259,0,2107277272
2020576466,78883777,1249125936,1681843225,1537895400000,1614015824,0,2034745140
308892554,23356402,2118277091,985200896,1537895460000,1645545694,1,1078758557
752694840,1364245082,466160470,1069892822,1537895520000,2053954016,0,783953565
2105152423,1754012458,1957919746,184711887,1537895580000,650688291,0,773172635
1101629239,1499814351,980913263,957188047,1537895640000,881864678,1,1195942810
1104825320,347906019,568753549,598761048,1537895700000,807851213,1,1075123885
1376583991,1945032624,1969812924,488650178,1537895760000,656313320,1,583568364
280973084,204334828,1606380874,969804474,1537895820000,1407411504,0,815457062
342564162,1572425391,364608205,1918838927,1537895880000,1041410699,1,701056976
1735011638,1828350468,1201128418,612625159,1537895940000,313946428,1,757306148
1423101361,1865601023,1319922868,2133294326,1537896000000,1029347814,0,1156506757
1770715488,764344427,1156764053,2005655362,1537896060000,1240758570,1,325291487
1104119903,1746349803,37763050,222449416,1537896120000,812823439,1,1640215324
1648306089,2098863849,1490105358,620115803,1537896180000,1064263171,1,305132113
1133495646,1448509083,319597844,2128377950,1537896240000,1136981998,0,646183851
1343325794,1293032118,688779133,283776852,1537896300000,1276424637,1,286184739
1463727736,397298556,2128513389,429849688,1537896360000,993068133,0,1587633620
1413358220,984377455,151863667,1561784955,1537896420000,2023330071,0,565145979
1120578276,681905644,478159046,1191100036,1537896480000,1366602037,0,1363020954
1277530219,2132549109,194373178,711880974,1537896540000,1244142304,1,1438926309
1900334417,687551606,579781779,1435649610,1537896600000,40581100,1,1933765459
666637300,1616617823,1003761391,1604862645,1537896660000,407689479,0,631292424
1067004677,574190505,1547895304,2144353034,1537896720000,161951470,0,1617604680
612216079,1519110881,1785421568,1605786357,1537896780000,376078809,1,305306935
571556654,1327354987,222031896,199626669,1537896840000,591803852,1,39392067
1345361952,1804631788,2045435399,870521202,1537896900000,1732667062,1,256443308
545058468,201284432,1599668047,416011115,1537896960000,1602557720,1,777118307
921424481,1895636828,129493900,651445219,1537897020000,1313142146,0,1448805609
1854434853,1783100236,63370083,221561790,1537897080000,551579003,0,1969764280
1090625437,1778621744,1227603646,2102040020,1537897140000,813301911,0,1181151669
1387035017,2078388797,461339502,1785060077,1537897200000,1538557465,0,766686984
1299582427,159388714,1987825485,1313418365,1537897260000,858585274,1,981765041
313338379,352372455,1094522325,1610270528,1537897320000,612123590,0,936939088
518174403,397128344,1359983064,584458151,1537897380000,696902032,1,1669114187
1339114893,1567117559,999014315,1035698016,1537897440000,2013505655,1,1744019560
31669722,1732575993,39865974,2020232882,1537897500000,1618977160,1,803354036
795987392,88344898,413834115,643519159,1537897560000,132482161,0,583959510
1853121167,306596636,959157033,1865250793,1537897620000,578818201,0,37659006
1743378635,1677683168,1104787934,916182474,1537897680000,522026066,1,120960568
196012105,1668499827,402151075,1037477394,1537897740000,1103560001,0,939990235
1839138870,1701959073,321585339,323626945,1537897800000,100750118,1,1832276634
643021151,1692792443,1752236450,931933364,1537897860000,204403291,1,1194560395
665841374,1896914707,181868352,1365490242,1537897920000,157448110,1,2097121686
1319169118,39710306,404235904,413904684,1537897980000,1369469563,1,1021556947
1695983081,545371304,1918904681,1407464150,1537898040000,51244206,1,772025491
1574728539,802982068,1129871741,1287107889,1537898100000,1917800791,0,958267010
965671757,1214373744,1076685506,370402731,1537898160000,1476997303,1,508948121
956853611,809494876,555936612,280164607,1537898220000,1789635767,0,621927863
333347770,338431038,601211928,134367664,1537898280000,1759637665,1,475548799
295743208,192232101,1819715474,840115671,1537898340000,642783891,1,72531182
1572979137,1985444403,1358263016,1104216532,1537898400000,315432934,0,1602648430
606024260,1837713586,398547146,2069896789,1537898460000,640720495,1,31166147
482443578,1739105857,1170841405,414821585,1537898520000,140584621,1,710476622
593510735,1995095766,2000661224,362710066,1537898580000,886429175,1,401260981
495468874,2094459357,1714872797,663774151,1537898640000,2018374766,0,866017979
1651987740,1180540110,1369767663,300926426,1537898700000,1231600974,1,1668936513
358361671,2054356003,1987882222,1513339547,1537898760000,784973192,0,1127731094
1354694850,387948332,1952011706,166690776,1537898820000,561960759,1,1257491147
1949938346,106566218,1363851993,87791529,1537898880000,1009703238,1,1781548235
1848157990,930603925,2103044308,363330984,1537898940000,1042119085,1,922635952
80945139,783542396,2067147798,1064920590,1537899000000,600431253,0,310912664
1477770819,740928089,1096400955,305566318,1537899060000,1831829645,0,204837907
65197494,627147334,878400911,342809115,1537899120000,28635717,1,678306695
1190657064,606816495,36417781,1526782252,1537899180000,586119384,1,1560096858
51289896,1587216348,124417391,841017912,1537899240000,1159775371,1,1280157676
416838151,765213198,1851504554,1334316874,1537899300000,345707766,1,1486553121
1808669311,1689500179,683884247,676968934,1537899360000,861885296,0,1246037034
2076290611,506641956,1472178753,892965064,1537899420000,1140785258,1,1219970479
1659896666,456552476,552718144,1385790668,1537899480000,806440726,0,412053400
908732422,801918227,354405891,1989120151,1537899540000,293792856,1,1558945710
930037222,1030625460,998822765,991833437,1537899600000,1976612821,1,943110755
1163396531,258387072,2138623142,1922077832,1537899660000,2011194100,1,1297666596
1954298581,37671942,1983766903,2105525350,1537899720000,1749087118,0,472552548
84277455,114970877,1776885547,556281798,1537899780000,197224620,1,1606978705
2130300932,516920834,508238207,100446755,1537899840000,892681064,0,1462293578
300855089,1902344837,1838277050,2089476806,1537899900000,418991425,0,1915005833
274335814,997020761,1764525360,1040384895,1537899960000,2119906497,1,801470671
575499522,83069647,589913004,665734150,1537900020000,1858211980,1,1988053609
526551857,1257843367,885064964,945896951,1537900080000,869335753,0,813607430
204173352,1033140959,107540718,1124287679,1537900140000,352245447,0,170005509
1267493423,317974877,1884904746,1782705432,1537900200000,1110720365,0,1333825399
1971993504,273031460,1936374550,953837883,1537900260000,472453819,1,1028087579
458482094,1890308174,608417834,603690046,1537900320000,664883070,0,153539172
807254402,1329107419,1649405437,1573234210,1537900380000,4838833,0,200550954
382275244,1716342497,686291908,48767368,1537900440000,1544217367,0,1346143281
1192393769,70639906,262973672,998615072,1537900500000,1864529997,0,1152755834
783590380,954653362,1157246451,770030446,1537900560000,642111229,1,678996941
1039699588,1036418206,893171685,1492603980,1537900620000,562195832,1,799983450
2147344085,499818578,789706558,1994154385,1537900680000,1741030121,1,801564275
256789682,445346851,1301146833,1432387181,1537900740000,674665391,0,1767751910
1259623032,491904609,31886735,112932773,1537900800000,1876243096,0,2086947797
1230715683,369245106,1350933016,249645374,1537900860000,510912994,1,422288949
1694663250,1638829941,1611880027,621590106,1537900920000,1424859323,1,1101879412
1006006164,2072555734,1113145188,1771876771,1537900980000,1637808587,0,1596910382
1418157488,1478160170,1314653507,1711534141,1537901040000,134699920,0,124491269
691269046,1346921141,1646356727,958468360,1537901100000,256447943,1,470254417
1971861238,1141952542,61866614,596444250,1537901160000,386312539,0,1439964037
1450443003,487616955,1065246515,1250128746,1537901220000,1007079705,0,579203723
1867490863,1040613519,872546383,966704622,1537901280000,728893996,1,570094901
98474301,1239627173,1920689631,73295352,1537901340000,1966605119,0,631660064
207258326,2078037760,1313379007,1502122504,1537901400000,18675677,0,409060521
313946224,255047932,1769411800,2133184979,1537901460000,1588665271,0,1280814277
492286019,1286426995,446142450,1809261025,1537901520000,1268928880,1,1839376318
1261213183,421948754,1087801047,951141924,1537901580000,387825568,0,1039867116
1240450490,2069707461,29850289,1681787417,1537901640000,1397477681,0,1104302735
2071636726,1870661954,1657769946,836431654,1537901700000,525983473,1,1887182401
1859387083,144084968,1500079709,1232594215,1537901760000,950234980,1,74866263
381655818,1612126759,1131188494,1977547730,1537901820000,525556136,1,1204661831
1611576145,1653392617,1729580809,1292003898,1537901880000,1476648176,0,1554837653
18780942,1603496621,422697459,572697112,1537901940000,1473366961,1,332596708
79341612,872394953,1789557060,1633533392,1537902000000,813142559,0,2126517536
1192834021,1269216747,1204629994,962221350,1537902060000,928174067,0,1227177247
1741227952,215063818,769521204,1307634517,1537902120000,1647022556,1,1645373790
540827518,1784459887,1422359433,628007126,1537902180000,1735117994,1,1756091874
123723853,1466407008,1859125434,1482873927,1537902240000,549913230,0,1258826350
632501861,1803372144,1932983011,2045244849,1537902300000,1172042998,0,1150575867
11632488,1178421426,1549494471,999259147,1537902360000,810425901,1,471513166
453047898,1538244117,458255419,1380020183,1537902420000,1324347875,0,1746317629
1883187632,693755831,403194774,1170904819,1537902480000,1286690131,1,728928021
1908178206,1615855828,638437952,423162803,1537902540000,201210119,0,1808322060
593450751,2107935820,124298494,721269425,1537902600000,1934422463,0,710137206
1751047062,804361238,992237918,266912553,1537902660000,292825897,1,847666229
728829330,1657365086,1381249101,1387506118,1537902720000,1905079199,1,1493132386
735764840,1684574284,2095142549,1604251935,1537902780000,590584357,0,58299647
1968848891,1566846534,1656321405,766036921,1537902840000,162110480,1,1975752061
1551373349,929495312,1919593200,460042685,1537902900000,128866249,1,117473365
538613615,1723477128,333393801,282986383,1537902960000,1686850324,0,1407378785
967519219,1504289078,1740935932,592030344,1537903020000,1130232225,1,1474904301
343501726,2055900787,1454825586,1262828641,1537903080000,339712780,0,988309230
1530705073,964181379,1375151707,684844445,1537903140000,376853770,0,1847260770
104316932,569188434,85454688,1007136838,1537903200000,67657762,1,1278164801
1987683659,2013118018,817093103,97725839,1537903260000,1052476291,1,615392696
184351843,383719398,1956264229,558649835,1537903320000,1287564869,0,582021139
122070641,1153854587,2100506144,1478916605,1537903380000,1784752550,1,498283813
2031442589,311901651,1909987902,1967522621,1537903440000,651460282,1,226928150
1019102322,2040854323,2080405267,1150208147,1537903500000,182294948,0,1419700899
735688652,429996148,2136445533,1547678950,1537903560000,977145722,0,709685969
1774864575,1223907812,41736799,1340832443,1537903620000,1952402505,0,640747359
1115394020,1448151986,1491216437,1984419721,1537903680000,1750950410,1,907012136
2145770844,936814262,882433908,2099199847,1537903740000,750850725,1,782295709
1546775362,1490092964,2090952225,1438439202,1537903800000,100949292,0,1444459115
570382055,315195453,905986677,630732084,1537903860000,2123040526,0,547207306
